order_item_id,order_id,product_id,quantity,price_per_unit
6259,6259,226,1,399.99
6260,6260,191,2,1299.99
6261,6261,170,2,299.99
6262,6262,208,3,399.99
6263,6263,24,2,1999.99
6264,6264,199,1,229.99
6265,6265,107,1,99.99
6266,6266,112,3,229.99
6267,6267,127,3,1099.99
6268,6268,72,1,169.99
6269,6269,121,3,199.99
6270,6270,27,3,149.99
6271,6271,190,2,279.99
6272,6272,64,3,249.99
6273,6273,144,1,299.99
6274,6274,247,1,249.99
6275,6275,163,3,39.99
6276,6276,85,2,1199.99
6277,6277,89,1,299.99
6278,6278,137,3,169.99
6279,6279,61,3,999.99
6280,6280,141,1,229.99
6281,6281,112,1,229.99
6282,6282,62,1,399.99
6283,6283,159,2,129.99
6284,6284,51,2,2099.99
6285,6285,151,2,249.99
6286,6286,228,3,199.99
6287,6287,39,2,1199.99
6288,6288,172,3,1799.99
6289,6289,113,3,299.99
6290,6290,42,1,719.99
6291,6291,186,2,299.99
6292,6292,4,3,249.99
6293,6293,2,2,549.99
6294,6294,122,1,299.99
6295,6295,122,3,299.99
6296,6296,238,2,129.99
6297,6297,241,1,149.99
6298,6298,63,1,499.99
6299,6299,5,2,249.99
6300,6300,207,3,749.99
6301,6301,117,1,139.99
6302,6302,170,3,299.99
6303,6303,75,1,399.99
6304,6304,213,1,99.99
6305,6305,166,1,1299.99
6306,6306,105,1,149.99
6307,6307,177,1,79.99
6308,6308,154,3,99.99
6309,6309,96,1,219.99
6310,6310,59,3,1199.99
6311,6311,215,3,299.99
6312,6312,193,2,2499.99
6313,6313,120,1,79.99
6314,6314,116,3,799.99
6315,6315,5,2,249.99
6316,6316,49,2,1399.99
6317,6317,79,3,999.99
6318,6318,70,2,399.99
6319,6319,34,3,279.99
6320,6320,164,1,499.99
6321,6321,182,3,1499.99
6322,6322,237,1,1399.99
6323,6323,92,1,349.99
6324,6324,42,3,719.99
6325,6325,71,3,1499.99
6326,6326,231,1,3499.99
6327,6327,190,1,279.99
6328,6328,145,2,189.99
6329,6329,113,1,299.99
6330,6330,62,3,399.99
6331,6331,131,2,1999.99
6332,6332,242,2,2699.99
6333,6333,28,3,149.99
6334,6334,112,2,229.99
6335,6335,101,1,79.99
6336,6336,201,3,69.99
6337,6337,200,3,139.99
6338,6338,115,2,499.99
6339,6339,49,3,1399.99
6340,6340,66,2,849.99
6341,6341,117,2,139.99
6342,6342,202,1,249.99
6343,6343,179,3,799.99
6344,6344,73,2,999.99
6345,6345,5,2,249.99
6346,6346,105,3,149.99
6347,6347,34,3,279.99
6348,6348,150,3,699.99
6349,6349,188,2,299.99
6350,6350,96,3,219.99
6351,6351,240,1,249.99
6352,6352,33,2,149.99
6353,6353,44,2,599.99
6354,6354,224,3,1299.99
6355,6355,67,3,279.99
6356,6356,75,3,399.99
6357,6357,235,1,29.99
6358,6358,202,1,249.99
6359,6359,188,2,299.99
6360,6360,87,3,999.99
6361,6361,149,1,229.99
6362,6362,67,1,279.99
6363,6363,147,3,1299.99
6364,6364,2,2,549.99
6365,6365,137,1,169.99
6366,6366,85,1,1199.99
6367,6367,207,3,749.99
6368,6368,27,1,149.99
6369,6369,209,3,149.99
6370,6370,54,1,1299.99
6371,6371,66,3,849.99
6372,6372,118,2,79.99
6373,6373,204,1,299.99
6374,6374,126,3,1699.99
6375,6375,22,2,1299.99
6376,6376,215,2,299.99
6377,6377,191,2,1299.99
6378,6378,96,2,219.99
6379,6379,53,1,1899.99
6380,6380,237,3,1399.99
6381,6381,66,2,849.99
6382,6382,41,1,899.99
6383,6383,76,3,279.99
6384,6384,175,1,149.99
6385,6385,236,1,749.99
6386,6386,44,3,599.99
6387,6387,197,2,1799.99
6388,6388,78,1,799.99
6389,6389,31,2,179.99
6390,6390,247,2,249.99
6391,6391,200,1,139.99
6392,6392,108,1,229.99
6393,6393,60,2,1299.99
6394,6394,143,1,119.99
6395,6395,246,1,179.99
6396,6396,65,2,1199.99
6397,6397,248,2,2299.99
6398,6398,84,2,1799.99
6399,6399,237,3,1399.99
6400,6400,195,1,229.99
6401,6401,50,3,999.99
6402,6402,162,2,799.99
6403,6403,201,3,69.99
6404,6404,216,3,3299.99
6405,6405,91,3,1099.99
6406,6406,4,3,249.99
6407,6407,86,1,329.99
6408,6408,130,2,49.99
6409,6409,72,3,169.99
6410,6410,204,1,299.99
6411,6411,107,2,99.99
6412,6412,2,2,549.99
6413,6413,106,1,139.99
6414,6414,213,2,99.99
6415,6415,144,2,299.99
6416,6416,82,1,699.99
6417,6417,173,2,259.99
6418,6418,49,1,1399.99
6419,6419,177,2,79.99
6420,6420,84,2,1799.99
6421,6421,244,3,99.99
6422,6422,22,3,1299.99
6423,6423,208,2,399.99
6424,6424,42,2,719.99
6425,6425,61,2,999.99
6426,6426,107,1,99.99
6427,6427,206,3,449.99
6428,6428,201,3,69.99
6429,6429,165,1,229.99
6430,6430,110,2,149.99
6431,6431,211,2,69.99
6432,6432,224,1,1299.99
6433,6433,207,3,749.99
6434,6434,35,1,279.99
6435,6435,169,3,69.99
6436,6436,146,1,1099.99
6437,6437,88,3,349.99
6438,6438,132,1,1199.99
6439,6439,30,2,129.99
6440,6440,100,3,449.99
6441,6441,44,2,599.99
6442,6442,106,1,139.99
6443,6443,141,1,229.99
6444,6444,2,3,549.99
6445,6445,221,2,2299.99
6446,6446,106,1,139.99
6447,6447,152,3,129.99
6448,6448,93,3,1799.99
6449,6449,163,3,39.99
6450,6450,236,3,749.99
6451,6451,178,1,99.99
6452,6452,80,2,1299.99
6453,6453,236,1,749.99
6454,6454,97,2,1299.99
6455,6455,25,3,2499.99
6456,6456,21,2,999.99
6457,6457,123,1,229.99
6458,6458,164,3,499.99
6459,6459,119,1,249.99
6460,6460,101,1,79.99
6461,6461,111,2,1399.99
6462,6462,143,3,119.99
6463,6463,190,1,279.99
6464,6464,216,3,3299.99
6465,6465,160,3,199.99
6466,6466,225,2,999.99
6467,6467,199,3,229.99
6468,6468,209,1,149.99
6469,6469,43,2,2099.99
6470,6470,179,1,799.99
6471,6471,92,1,349.99
6472,6472,181,3,799.99
6473,6473,35,2,279.99
6474,6474,247,1,249.99
6475,6475,150,1,699.99
6476,6476,94,1,149.99
6477,6477,234,2,1299.99
6478,6478,209,2,149.99
6479,6479,237,3,1399.99
6480,6480,201,2,69.99
6481,6481,9,2,449.99
6482,6482,187,1,799.99
6483,6483,188,1,299.99
6484,6484,79,1,999.99
6485,6485,31,1,179.99
6486,6486,112,1,229.99
6487,6487,94,3,149.99
6488,6488,199,3,229.99
6489,6489,65,2,1199.99
6490,6490,95,1,499.99
6491,6491,95,3,499.99
6492,6492,194,1,1599.99
6493,6493,217,3,229.99
6494,6494,203,3,79.99
6495,6495,200,2,139.99
6496,6496,18,2,799.99
6497,6497,149,2,229.99
6498,6498,17,3,699.99
6499,6499,108,3,229.99
6500,6500,4,3,249.99
6501,6501,148,3,279.99
6502,6502,175,2,149.99
6503,6503,64,3,249.99
6504,6504,246,1,179.99
6505,6505,1,3,199.99
6506,6506,109,2,49.99
6507,6507,168,3,299.99
6508,6508,222,3,449.99
6509,6509,152,3,129.99
6510,6510,18,2,799.99
6511,6511,168,2,299.99
6512,6512,69,2,1799.99
6513,6513,102,1,299.99
6514,6514,216,2,3299.99
6515,6515,137,1,169.99
6516,6516,170,2,299.99
6517,6517,181,2,799.99
6518,6518,75,2,399.99
6519,6519,38,3,799.99
6520,6520,61,1,999.99
6521,6521,172,2,1799.99
6522,6522,155,1,379.99
6523,6523,62,1,399.99
6524,6524,146,2,1099.99
6525,6525,105,1,149.99
6526,6526,249,3,1399.99
6527,6527,27,2,149.99
6528,6528,48,2,1999.99
6529,6529,48,2,1999.99
6530,6530,44,3,599.99
6531,6531,173,3,259.99
6532,6532,17,1,699.99
6533,6533,101,1,79.99
6534,6534,3,3,249.99
6535,6535,108,2,229.99
6536,6536,198,2,129.99
6537,6537,239,2,699.99
6538,6538,78,2,799.99
6539,6539,91,1,1099.99
6540,6540,41,1,899.99
6541,6541,119,2,249.99
6542,6542,52,1,1799.99
6543,6543,100,3,449.99
6544,6544,90,2,3899.99
6545,6545,74,1,399.99
6546,6546,182,1,1499.99
6547,6547,106,2,139.99
6548,6548,239,2,699.99
6549,6549,113,3,299.99
6550,6550,28,2,149.99
6551,6551,172,3,1799.99
6552,6552,35,2,279.99
6553,6553,222,3,449.99
6554,6554,69,1,1799.99
6555,6555,24,2,1999.99
6556,6556,109,3,49.99
6557,6557,55,3,649.99
6558,6558,175,3,149.99
6559,6559,24,2,1999.99
6560,6560,96,3,219.99
6561,6561,203,1,79.99
6562,6562,111,1,1399.99
6563,6563,114,2,499.99
6564,6564,101,2,79.99
6565,6565,99,3,599.99
6566,6566,59,3,1199.99
6567,6567,31,3,179.99
6568,6568,230,1,1399.99
6569,6569,190,1,279.99
6570,6570,9,3,449.99
6571,6571,14,3,999.99
6572,6572,185,3,599.99
6573,6573,186,3,299.99
6574,6574,30,1,129.99
6575,6575,215,1,299.99
6576,6576,162,1,799.99
6577,6577,47,1,999.99
6578,6578,23,2,1299.99
6579,6579,145,2,189.99
6580,6580,115,2,499.99
6581,6581,159,3,129.99
6582,6582,171,1,129.99
6583,6583,250,1,149.99
6584,6584,165,3,229.99
6585,6585,125,2,399.99
6586,6586,115,3,499.99
6587,6587,155,1,379.99
6588,6588,125,3,399.99
6589,6589,16,1,699.99
6590,6590,39,3,1199.99
6591,6591,52,2,1799.99
6592,6592,1,3,199.99
6593,6593,3,3,249.99
6594,6594,63,3,499.99
6595,6595,122,2,299.99
6596,6596,196,3,329.99
6597,6597,170,3,299.99
6598,6598,95,3,499.99
6599,6599,51,3,2099.99
6600,6600,173,2,259.99
6601,6601,246,2,179.99
6602,6602,212,1,1399.99
6603,6603,227,2,79.99
6604,6604,59,2,1199.99
6605,6605,49,3,1399.99
6606,6606,154,1,99.99
6607,6607,128,1,399.99
6608,6608,246,3,179.99
6609,6609,210,2,379.99
6610,6610,19,3,999.99
6611,6611,19,3,999.99
6612,6612,105,3,149.99
6613,6613,162,3,799.99
6614,6614,187,1,799.99
6615,6615,225,2,999.99
6616,6616,95,2,499.99
6617,6617,103,2,1999.99
6618,6618,156,2,99.99
6619,6619,153,1,399.99
6620,6620,143,1,119.99
6621,6621,150,3,699.99
6622,6622,244,3,99.99
6623,6623,92,1,349.99
6624,6624,214,3,2299.99
6625,6625,48,3,1999.99
6626,6626,80,2,1299.99
6627,6627,156,1,99.99
6628,6628,66,2,849.99
6629,6629,137,3,169.99
6630,6630,202,3,249.99
6631,6631,134,1,399.99
6632,6632,200,2,139.99
6633,6633,76,1,279.99
6634,6634,10,1,329.99
6635,6635,86,2,329.99
6636,6636,213,1,99.99
6637,6637,44,1,599.99
6638,6638,126,3,1699.99
6639,6639,217,3,229.99
6640,6640,160,3,199.99
6641,6641,6,1,1299.99
6642,6642,116,3,799.99
6643,6643,244,3,99.99
6644,6644,38,1,799.99
6645,6645,155,1,379.99
6646,6646,145,3,189.99
6647,6647,26,1,2499.99
6648,6648,67,1,279.99
6649,6649,164,2,499.99
6650,6650,136,3,1299.99
6651,6651,143,3,119.99
6652,6652,31,3,179.99
6653,6653,115,2,499.99
6654,6654,12,3,599.99
6655,6655,148,2,279.99
6656,6656,171,2,129.99
6657,6657,210,2,379.99
6658,6658,7,2,1799.99
6659,6659,225,2,999.99
6660,6660,150,3,699.99
6661,6661,210,1,379.99
6662,6662,227,3,79.99
6663,6663,80,3,1299.99
6664,6664,245,2,1299.99
6665,6665,215,3,299.99
6666,6666,170,2,299.99
6667,6667,32,3,179.99
6668,6668,68,2,1299.99
6669,6669,137,3,169.99
6670,6670,142,2,279.99
6671,6671,249,2,1399.99
6672,6672,189,1,199.99
6673,6673,146,3,1099.99
6674,6674,81,1,299.99
6675,6675,117,3,139.99
6676,6676,171,3,129.99
6677,6677,121,2,199.99
6678,6678,157,3,899.99
6679,6679,218,2,799.99
6680,6680,233,3,199.99
6681,6681,53,2,1899.99
6682,6682,53,2,1899.99
6683,6683,4,2,249.99
6684,6684,72,2,169.99
6685,6685,76,3,279.99
6686,6686,18,3,799.99
6687,6687,134,1,399.99
6688,6688,162,2,799.99
6689,6689,172,1,1799.99
6690,6690,189,2,199.99
6691,6691,77,1,499.99
6692,6692,92,2,349.99
6693,6693,140,2,1299.99
6694,6694,50,1,999.99
6695,6695,89,2,299.99
6696,6696,189,1,199.99
6697,6697,118,1,79.99
6698,6698,155,2,379.99
6699,6699,17,1,699.99
6700,6700,230,3,1399.99
6701,6701,226,3,399.99
6702,6702,6,1,1299.99
6703,6703,211,1,69.99
6704,6704,79,3,999.99
6705,6705,33,1,149.99
6706,6706,128,3,399.99
6707,6707,197,3,1799.99
6708,6708,105,1,149.99
6709,6709,17,2,699.99
6710,6710,94,3,149.99
6711,6711,164,3,499.99
6712,6712,210,3,379.99
6713,6713,96,3,219.99
6714,6714,139,1,199.99
6715,6715,86,2,329.99
6716,6716,132,1,1199.99
6717,6717,237,2,1399.99
6718,6718,29,2,79.99
6719,6719,108,3,229.99
6720,6720,232,2,249.99
6721,6721,140,2,1299.99
6722,6722,73,3,999.99
6723,6723,141,2,229.99
6724,6724,176,2,949.99
6725,6725,13,2,799.99
6726,6726,2,2,549.99
6727,6727,124,3,179.99
6728,6728,86,1,329.99
6729,6729,172,1,1799.99
6730,6730,13,1,799.99
6731,6731,56,2,1799.99
6732,6732,24,3,1999.99
6733,6733,105,1,149.99
6734,6734,61,3,999.99
6735,6735,232,3,249.99
6736,6736,159,1,129.99
6737,6737,168,1,299.99
6738,6738,208,3,399.99
6739,6739,220,2,149.99
6740,6740,117,1,139.99
6741,6741,167,2,99.99
6742,6742,27,3,149.99
6743,6743,91,3,1099.99
6744,6744,137,2,169.99
6745,6745,57,3,699.99
6746,6746,229,3,299.99
6747,6747,101,3,79.99
6748,6748,224,1,1299.99
6749,6749,167,2,99.99
6750,6750,188,3,299.99
6751,6751,142,3,279.99
6752,6752,87,1,999.99
6753,6753,65,2,1199.99
6754,6754,183,3,849.99
6755,6755,117,2,139.99
6756,6756,45,2,1499.99
6757,6757,155,2,379.99
6758,6758,207,1,749.99
6759,6759,174,2,24.99
6760,6760,172,1,1799.99
6761,6761,64,3,249.99
6762,6762,27,2,149.99
6763,6763,168,2,299.99
6764,6764,11,2,649.99
6765,6765,139,1,199.99
6766,6766,240,1,249.99
6767,6767,45,1,1499.99
6768,6768,61,2,999.99
6769,6769,137,2,169.99
6770,6770,164,1,499.99
6771,6771,74,2,399.99
6772,6772,12,2,599.99
6773,6773,220,1,149.99
6774,6774,81,3,299.99
6775,6775,233,1,199.99
6776,6776,215,3,299.99
6777,6777,174,1,24.99
6778,6778,161,2,129.99
6779,6779,144,1,299.99
6780,6780,56,2,1799.99
6781,6781,205,2,399.99
6782,6782,171,2,129.99
6783,6783,64,3,249.99
6784,6784,123,1,229.99
6785,6785,158,2,179.99
6786,6786,137,2,169.99
6787,6787,129,3,179.99
6788,6788,61,2,999.99
6789,6789,244,3,99.99
6790,6790,168,3,299.99
6791,6791,234,2,1299.99
6792,6792,29,3,79.99
6793,6793,193,3,2499.99
6794,6794,57,2,699.99
6795,6795,105,3,149.99
6796,6796,18,1,799.99
6797,6797,109,2,49.99
6798,6798,7,3,1799.99
6799,6799,50,2,999.99
6800,6800,215,2,299.99
6801,6801,102,2,299.99
6802,6802,131,2,1999.99
6803,6803,14,1,999.99
6804,6804,231,3,3499.99
6805,6805,23,2,1299.99
6806,6806,250,3,149.99
6807,6807,196,3,329.99
6808,6808,83,3,699.99
6809,6809,137,1,169.99
6810,6810,148,3,279.99
6811,6811,211,2,69.99
6812,6812,24,1,1999.99
6813,6813,195,2,229.99
6814,6814,237,3,1399.99
6815,6815,168,1,299.99
6816,6816,29,1,79.99
6817,6817,174,2,24.99
6818,6818,15,2,1099.99
6819,6819,172,3,1799.99
6820,6820,150,2,699.99
6821,6821,44,1,599.99
6822,6822,65,1,1199.99
6823,6823,47,1,999.99
6824,6824,163,3,39.99
6825,6825,232,1,249.99
6826,6826,184,3,199.99
6827,6827,152,3,129.99
6828,6828,103,2,1999.99
6829,6829,38,1,799.99
6830,6830,225,1,999.99
6831,6831,2,1,549.99
6832,6832,30,1,129.99
6833,6833,240,1,249.99
6834,6834,104,1,1399.99
6835,6835,33,2,149.99
6836,6836,97,3,1299.99
6837,6837,200,2,139.99
6838,6838,110,3,149.99
6839,6839,111,2,1399.99
6840,6840,246,1,179.99
6841,6841,211,1,69.99
6842,6842,2,1,549.99
6843,6843,59,3,1199.99
6844,6844,229,3,299.99
6845,6845,203,3,79.99
6846,6846,201,1,69.99
6847,6847,152,2,129.99
6848,6848,158,2,179.99
6849,6849,74,2,399.99
6850,6850,167,1,99.99
6851,6851,220,1,149.99
6852,6852,128,3,399.99
6853,6853,133,3,169.99
6854,6854,75,1,399.99
6855,6855,57,1,699.99
6856,6856,63,3,499.99
6857,6857,206,1,449.99
6858,6858,69,3,1799.99
6859,6859,197,3,1799.99
6860,6860,219,1,1299.99
6861,6861,211,2,69.99
6862,6862,125,3,399.99
6863,6863,92,2,349.99
6864,6864,166,1,1299.99
6865,6865,38,3,799.99
6866,6866,99,3,599.99
6867,6867,159,3,129.99
6868,6868,85,1,1199.99
6869,6869,31,2,179.99
6870,6870,119,2,249.99
6871,6871,178,2,99.99
6872,6872,190,2,279.99
6873,6873,85,2,1199.99
6874,6874,239,2,699.99
6875,6875,125,3,399.99
6876,6876,161,3,129.99
6877,6877,12,2,599.99
6878,6878,19,1,999.99
6879,6879,210,1,379.99
6880,6880,140,2,1299.99
6881,6881,136,1,1299.99
6882,6882,228,2,199.99
6883,6883,152,3,129.99
6884,6884,190,1,279.99
6885,6885,111,2,1399.99
6886,6886,220,2,149.99
6887,6887,111,3,1399.99
6888,6888,133,2,169.99
6889,6889,141,2,229.99
6890,6890,117,1,139.99
6891,6891,103,1,1999.99
6892,6892,33,2,149.99
6893,6893,51,1,2099.99
6894,6894,8,1,4999.99
6895,6895,35,1,279.99
6896,6896,57,2,699.99
6897,6897,135,1,699.99
6898,6898,97,2,1299.99
6899,6899,71,2,1499.99
6900,6900,175,3,149.99
6901,6901,223,1,99.99
6902,6902,226,3,399.99
6903,6903,107,3,99.99
6904,6904,202,2,249.99
6905,6905,169,1,69.99
6906,6906,148,3,279.99
6907,6907,18,1,799.99
6908,6908,170,1,299.99
6909,6909,202,1,249.99
6910,6910,50,3,999.99
6911,6911,90,2,3899.99
6912,6912,20,1,999.99
6913,6913,204,1,299.99
6914,6914,248,2,2299.99
6915,6915,179,2,799.99
6916,6916,149,2,229.99
6917,6917,2,3,549.99
6918,6918,166,2,1299.99
6919,6919,101,2,79.99
6920,6920,32,3,179.99
6921,6921,242,1,2699.99
6922,6922,97,2,1299.99
6923,6923,211,3,69.99
6924,6924,15,2,1099.99
6925,6925,9,3,449.99
6926,6926,118,1,79.99
6927,6927,176,1,949.99
6928,6928,21,2,999.99
6929,6929,193,1,2499.99
6930,6930,180,3,379.99
6931,6931,127,2,1099.99
6932,6932,141,1,229.99
6933,6933,230,1,1399.99
6934,6934,210,3,379.99
6935,6935,138,3,69.99
6936,6936,13,3,799.99
6937,6937,41,3,899.99
6938,6938,63,1,499.99
6939,6939,28,2,149.99
6940,6940,110,1,149.99
6941,6941,221,3,2299.99
6942,6942,97,3,1299.99
6943,6943,42,2,719.99
6944,6944,141,3,229.99
6945,6945,2,1,549.99
6946,6946,118,1,79.99
6947,6947,192,2,1499.99
6948,6948,119,3,249.99
6949,6949,35,1,279.99
6950,6950,193,2,2499.99
6951,6951,100,3,449.99
6952,6952,150,1,699.99
6953,6953,153,2,399.99
6954,6954,231,1,3499.99
6955,6955,213,2,99.99
6956,6956,178,1,99.99
6957,6957,200,2,139.99
6958,6958,225,3,999.99
6959,6959,178,1,99.99
6960,6960,3,3,249.99
6961,6961,57,2,699.99
6962,6962,104,3,1399.99
6963,6963,68,2,1299.99
6964,6964,72,3,169.99
6965,6965,127,1,1099.99
6966,6966,208,2,399.99
6967,6967,198,1,129.99
6968,6968,174,3,24.99
6969,6969,250,1,149.99
6970,6970,116,2,799.99
6971,6971,115,3,499.99
6972,6972,14,2,999.99
6973,6973,84,2,1799.99
6974,6974,85,2,1199.99
6975,6975,159,2,129.99
6976,6976,192,3,1499.99
6977,6977,132,3,1199.99
6978,6978,191,1,1299.99
6979,6979,223,1,99.99
6980,6980,51,3,2099.99
6981,6981,10,3,329.99
6982,6982,18,2,799.99
6983,6983,144,2,299.99
6984,6984,235,1,29.99
6985,6985,149,3,229.99
6986,6986,38,2,799.99
6987,6987,232,3,249.99
6988,6988,17,3,699.99
6989,6989,165,1,229.99
6990,6990,182,3,1499.99
6991,6991,111,2,1399.99
6992,6992,70,1,399.99
6993,6993,187,3,799.99
6994,6994,119,3,249.99
6995,6995,222,3,449.99
6996,6996,71,2,1499.99
6997,6997,218,3,799.99
6998,6998,145,1,189.99
6999,6999,46,1,1699.99
7000,7000,138,3,69.99
7001,7001,36,2,399.99
7002,7002,12,2,599.99
7003,7003,97,3,1299.99
7004,7004,68,3,1299.99
7005,7005,219,2,1299.99
7006,7006,167,2,99.99
7007,7007,123,3,229.99
7008,7008,11,2,649.99
7009,7009,24,2,1999.99
7010,7010,74,2,399.99
7011,7011,109,1,49.99
7012,7012,193,3,2499.99
7013,7013,157,1,899.99
7014,7014,101,1,79.99
7015,7015,133,1,169.99
7016,7016,223,3,99.99
7017,7017,107,3,99.99
7018,7018,151,3,249.99
7019,7019,153,1,399.99
7020,7020,176,2,949.99
7021,7021,113,1,299.99
7022,7022,158,1,179.99
7023,7023,33,1,149.99
7024,7024,154,3,99.99
7025,7025,214,2,2299.99
7026,7026,184,3,199.99
7027,7027,94,2,149.99
7028,7028,204,3,299.99
7029,7029,244,3,99.99
7030,7030,80,2,1299.99
7031,7031,75,2,399.99
7032,7032,36,1,399.99
7033,7033,26,3,2499.99
7034,7034,200,3,139.99
7035,7035,38,1,799.99
7036,7036,163,2,39.99
7037,7037,38,1,799.99
7038,7038,156,3,99.99
7039,7039,180,3,379.99
7040,7040,103,1,1999.99
7041,7041,71,3,1499.99
7042,7042,71,1,1499.99
7043,7043,90,3,3899.99
7044,7044,162,2,799.99
7045,7045,26,1,2499.99
7046,7046,199,3,229.99
7047,7047,208,2,399.99
7048,7048,5,2,249.99
7049,7049,42,1,719.99
7050,7050,64,2,249.99
7051,7051,50,2,999.99
7052,7052,247,1,249.99
7053,7053,6,3,1299.99
7054,7054,93,1,1799.99
7055,7055,50,2,999.99
7056,7056,112,2,229.99
7057,7057,104,2,1399.99
7058,7058,3,3,249.99
7059,7059,74,2,399.99
7060,7060,36,1,399.99
7061,7061,19,1,999.99
7062,7062,163,2,39.99
7063,7063,32,2,179.99
7064,7064,30,1,129.99
7065,7065,52,2,1799.99
7066,7066,18,1,799.99
7067,7067,82,1,699.99
7068,7068,161,1,129.99
7069,7069,209,1,149.99
7070,7070,3,2,249.99
7071,7071,130,3,49.99
7072,7072,157,2,899.99
7073,7073,36,3,399.99
7074,7074,84,3,1799.99
7075,7075,221,2,2299.99
7076,7076,213,1,99.99
7077,7077,1,1,199.99
7078,7078,134,2,399.99
7079,7079,226,3,399.99
7080,7080,168,3,299.99
7081,7081,148,3,279.99
7082,7082,116,3,799.99
7083,7083,1,1,199.99
7084,7084,1,3,199.99
7085,7085,227,1,79.99
7086,7086,15,3,1099.99
7087,7087,45,1,1499.99
7088,7088,216,3,3299.99
7089,7089,203,3,79.99
7090,7090,206,3,449.99
7091,7091,129,1,179.99
7092,7092,157,3,899.99
7093,7093,77,3,499.99
7094,7094,91,1,1099.99
7095,7095,17,3,699.99
7096,7096,185,2,599.99
7097,7097,198,2,129.99
7098,7098,41,1,899.99
7099,7099,83,3,699.99
7100,7100,197,2,1799.99
7101,7101,94,2,149.99
7102,7102,178,1,99.99
7103,7103,73,1,999.99
7104,7104,23,3,1299.99
7105,7105,62,1,399.99
7106,7106,40,2,2499.99
7107,7107,25,2,2499.99
7108,7108,107,3,99.99
7109,7109,60,3,1299.99
7110,7110,51,2,2099.99
7111,7111,161,1,129.99
7112,7112,180,3,379.99
7113,7113,245,3,1299.99
7114,7114,83,3,699.99
7115,7115,19,1,999.99
7116,7116,172,1,1799.99
7117,7117,137,2,169.99
7118,7118,3,1,249.99
7119,7119,84,3,1799.99
7120,7120,97,1,1299.99
7121,7121,8,1,4999.99
7122,7122,219,3,1299.99
7123,7123,191,2,1299.99
7124,7124,135,3,699.99
7125,7125,211,2,69.99
7126,7126,106,1,139.99
7127,7127,199,2,229.99
7128,7128,75,2,399.99
7129,7129,215,2,299.99
7130,7130,230,1,1399.99
7131,7131,3,2,249.99
7132,7132,17,3,699.99
7133,7133,108,1,229.99
7134,7134,71,1,1499.99
7135,7135,220,1,149.99
7136,7136,194,3,1599.99
7137,7137,91,2,1099.99
7138,7138,189,3,199.99
7139,7139,96,2,219.99
7140,7140,200,1,139.99
7141,7141,177,2,79.99
7142,7142,197,1,1799.99
7143,7143,128,3,399.99
7144,7144,187,1,799.99
7145,7145,149,1,229.99
7146,7146,108,1,229.99
7147,7147,57,3,699.99
7148,7148,182,2,1499.99
7149,7149,44,1,599.99
7150,7150,116,2,799.99
7151,7151,120,1,79.99
7152,7152,240,1,249.99
7153,7153,52,1,1799.99
7154,7154,47,1,999.99
7155,7155,36,2,399.99
7156,7156,235,3,29.99
7157,7157,34,1,279.99
7158,7158,64,3,249.99
7159,7159,97,2,1299.99
7160,7160,173,2,259.99
7161,7161,225,1,999.99
7162,7162,194,2,1599.99
7163,7163,102,1,299.99
7164,7164,236,3,749.99
7165,7165,76,2,279.99
7166,7166,206,2,449.99
7167,7167,213,1,99.99
7168,7168,76,2,279.99
7169,7169,227,1,79.99
7170,7170,75,1,399.99
7171,7171,177,2,79.99
7172,7172,3,1,249.99
7173,7173,49,2,1399.99
7174,7174,88,3,349.99
7175,7175,121,3,199.99
7176,7176,210,2,379.99
7177,7177,102,3,299.99
7178,7178,137,1,169.99
7179,7179,8,1,4999.99
7180,7180,201,3,69.99
7181,7181,33,2,149.99
7182,7182,81,1,299.99
7183,7183,206,2,449.99
7184,7184,65,1,1199.99
7185,7185,115,3,499.99
7186,7186,118,1,79.99
7187,7187,63,1,499.99
7188,7188,22,1,1299.99
7189,7189,10,1,329.99
7190,7190,16,3,699.99
7191,7191,247,2,249.99
7192,7192,64,3,249.99
7193,7193,110,3,149.99
7194,7194,128,2,399.99
7195,7195,244,2,99.99
7196,7196,142,3,279.99
7197,7197,7,1,1799.99
7198,7198,67,3,279.99
7199,7199,85,2,1199.99
7200,7200,74,1,399.99
7201,7201,233,1,199.99
7202,7202,112,3,229.99
7203,7203,101,2,79.99
7204,7204,32,3,179.99
7205,7205,192,1,1499.99
7206,7206,151,2,249.99
7207,7207,18,1,799.99
7208,7208,27,2,149.99
7209,7209,96,2,219.99
7210,7210,137,2,169.99
7211,7211,36,1,399.99
7212,7212,127,1,1099.99
7213,7213,127,2,1099.99
7214,7214,1,3,199.99
7215,7215,100,3,449.99
7216,7216,236,2,749.99
7217,7217,108,1,229.99
7218,7218,13,1,799.99
7219,7219,241,1,149.99
7220,7220,119,3,249.99
7221,7221,231,2,3499.99
7222,7222,119,3,249.99
7223,7223,138,2,69.99
7224,7224,233,1,199.99
7225,7225,196,3,329.99
7226,7226,53,2,1899.99
7227,7227,87,3,999.99
7228,7228,117,3,139.99
7229,7229,108,2,229.99
7230,7230,24,3,1999.99
7231,7231,84,1,1799.99
7232,7232,151,3,249.99
7233,7233,100,1,449.99
7234,7234,130,3,49.99
7235,7235,221,2,2299.99
7236,7236,79,2,999.99
7237,7237,182,2,1499.99
7238,7238,136,1,1299.99
7239,7239,182,1,1499.99
